,layer,pos,prob
279,39,6,0.4488009214401245
280,40,0,3.788642061408609e-05
281,40,1,3.610572821344249e-05
282,40,2,4.275291576050222e-05
283,40,3,3.6476023524301127e-05
284,40,4,5.3090567234903574e-05
285,40,5,5.611737287836149e-05
286,40,6,0.46985411643981934
287,41,0,3.777500751311891e-05
288,41,1,3.5739358281716704e-05
289,41,2,4.19181160395965e-05
290,41,3,3.644451862783171e-05
291,41,4,4.0226237615570426e-05
292,41,5,5.295890150591731e-05
293,41,6,0.4752170741558075
294,42,0,3.787823152379133e-05
295,42,1,3.5847748222295195e-05
296,42,2,3.939872476621531e-05
297,42,3,3.655919499578886e-05
298,42,4,3.853777889162302e-05
299,42,5,4.33300701843109e-05
300,42,6,0.4670710861682892
301,43,0,3.7824247556272894e-05
302,43,1,3.6093548260396346e-05
303,43,2,3.793424548348412e-05
304,43,3,3.69312365364749e-05
305,43,4,3.84788254450541e-05
306,43,5,4.154665657551959e-05
307,43,6,0.4721861481666565
308,44,0,3.7779627746203914e-05
309,44,1,3.554353679646738e-05
310,44,2,3.7823458114871755e-05
311,44,3,3.7042809708509594e-05
312,44,4,3.7757887184852734e-05
313,44,5,3.945574280805886e-05
314,44,6,0.5005860328674316
315,45,0,3.79319790226873e-05
316,45,1,3.6072684451937675e-05
317,45,2,3.707423820742406e-05
318,45,3,3.696377098094672e-05
319,45,4,3.7698318919865415e-05
320,45,5,3.835562165477313e-05
321,45,6,0.5110880136489868
322,46,0,3.761317930184305e-05
323,46,1,3.592438224586658e-05
324,46,2,3.7298115785233676e-05
325,46,3,3.688993092509918e-05
326,46,4,3.6963763704989105e-05
327,46,5,3.779851977014914e-05
328,46,6,0.5287224054336548
329,47,0,3.7646579585270956e-05
330,47,1,3.7646579585270956e-05
331,47,2,3.7646579585270956e-05
332,47,3,3.7646579585270956e-05
333,47,4,3.7646579585270956e-05
334,47,5,3.7646579585270956e-05
335,47,6,0.5032839775085449
