,layer,pos,prob
105,13,1,0.004264568444341421
106,13,2,0.008462764322757721
107,13,3,0.014132124371826649
108,13,4,0.005285658873617649
109,13,5,0.005376263055950403
110,13,6,0.005038510542362928
111,13,7,0.005082309246063232
112,14,0,0.0052751037292182446
113,14,1,0.004428393207490444
114,14,2,0.013761593960225582
115,14,3,0.01958777941763401
116,14,4,0.005368944723159075
117,14,5,0.005685317795723677
118,14,6,0.005609983578324318
119,14,7,0.0064026652835309505
120,15,0,0.005277394317090511
121,15,1,0.005360838957130909
122,15,2,0.01327812671661377
123,15,3,0.021824249997735023
124,15,4,0.005388275254517794
125,15,5,0.005492019932717085
126,15,6,0.0061428239569067955
127,15,7,0.008590864948928356
128,16,0,0.005277092568576336
129,16,1,0.0051838732324540615
130,16,2,0.014847940765321255
131,16,3,0.024312585592269897
132,16,4,0.005483584478497505
133,16,5,0.0062554022297263145
134,16,6,0.006660166196525097
135,16,7,0.011015413329005241
136,17,0,0.005275247152894735
137,17,1,0.005094869993627071
138,17,2,0.01600426435470581
139,17,3,0.027351440861821175
140,17,4,0.005678226239979267
141,17,5,0.006440510042011738
142,17,6,0.007416330743581057
143,17,7,0.012867100536823273
144,18,0,0.005275569390505552
145,18,1,0.005218192469328642
146,18,2,0.014074382372200489
147,18,3,0.026829807087779045
148,18,4,0.005575056653469801
149,18,5,0.006581628695130348
150,18,6,0.007184245623648167
151,18,7,0.016443252563476562
152,19,0,0.00527585344389081
153,19,1,0.0051837824285030365
154,19,2,0.015943843871355057
155,19,3,0.02704320289194584
156,19,4,0.005692112725228071
157,19,5,0.0070181721821427345
158,19,6,0.007189944852143526
159,19,7,0.01833307184278965
160,20,0,0.00527569092810154
161,20,1,0.005237291567027569
162,20,2,0.01497218944132328
163,20,3,0.0329287014901638
164,20,4,0.005683772265911102
165,20,5,0.007122335955500603
166,20,6,0.00780029920861125
167,20,7,0.026506410911679268
168,21,0,0.005276807118207216
169,21,1,0.0054036760702729225
170,21,2,0.013861156068742275
171,21,3,0.028935164213180542
172,21,4,0.005745539907366037
173,21,5,0.007456801366060972
174,21,6,0.00852600671350956
175,21,7,0.03210938349366188
176,22,0,0.005280536133795977
177,22,1,0.005060004070401192
178,22,2,0.011009948328137398
179,22,3,0.024345170706510544
180,22,4,0.005745856557041407
181,22,5,0.007486248854547739
182,22,6,0.008891390636563301
183,22,7,0.05084192752838135
184,23,0,0.005279199685901403
185,23,1,0.005200099665671587
186,23,2,0.010382267646491528
187,23,3,0.017905013635754585
188,23,4,0.0057744369842112064
189,23,5,0.007812038529664278
190,23,6,0.008545048534870148
191,23,7,0.06733610481023788
192,24,0,0.0052787004970014095
193,24,1,0.005150985438376665
194,24,2,0.008579653687775135
195,24,3,0.014116664417088032
196,24,4,0.005905541591346264
197,24,5,0.008181171491742134
198,24,6,0.007942557334899902
199,24,7,0.07777845859527588
200,25,0,0.005277380812913179
201,25,1,0.0051202913746237755
202,25,2,0.008617773652076721
203,25,3,0.015600237064063549
204,25,4,0.006270936224609613
205,25,5,0.009008856490254402
206,25,6,0.007463463582098484
207,25,7,0.15132248401641846
208,26,0,0.005275871139019728
209,26,1,0.005020297598093748
210,26,2,0.008527751080691814
211,26,3,0.01594601757824421
212,26,4,0.006672031246125698
213,26,5,0.008937012404203415
214,26,6,0.006760595832020044
215,26,7,0.1654829978942871
216,27,0,0.005277439020574093
217,27,1,0.005052632186561823
218,27,2,0.008219254203140736
219,27,3,0.0157913975417614
220,27,4,0.007237209007143974
221,27,5,0.009687880985438824
222,27,6,0.006516110152006149
223,27,7,0.3022174835205078
224,28,0,0.005276991054415703
225,28,1,0.005048756022006273
226,28,2,0.007541260682046413
227,28,3,0.014795095659792423
228,28,4,0.007419341243803501
229,28,5,0.00976478774100542
230,28,6,0.0065767900086939335
231,28,7,0.287784606218338
232,29,0,0.005277668125927448
233,29,1,0.005080857314169407
234,29,2,0.007000754587352276
235,29,3,0.01335681788623333
236,29,4,0.007337655406445265
237,29,5,0.009660029783844948
238,29,6,0.006383052561432123
239,29,7,0.28009146451950073
240,30,0,0.005276193376630545
241,30,1,0.00513774948194623
242,30,2,0.0068973032757639885
243,30,3,0.012656746432185173
244,30,4,0.007833805866539478
245,30,5,0.009900382719933987
246,30,6,0.00626562163233757
247,30,7,0.3025042414665222
248,31,0,0.005274223629385233
249,31,1,0.005143092945218086
250,31,2,0.0064175804145634174
251,31,3,0.012689817696809769
252,31,4,0.007761440705507994
253,31,5,0.009380826726555824
254,31,6,0.005934558808803558
255,31,7,0.24746154248714447
256,32,0,0.005272123031318188
257,32,1,0.00517059164121747
258,32,2,0.00642361817881465
259,32,3,0.012412205338478088
260,32,4,0.007867363281548023
261,32,5,0.00970637146383524
262,32,6,0.005843233782798052
263,32,7,0.21094505488872528
264,33,0,0.00527213653549552
265,33,1,0.0051957108080387115
266,33,2,0.0063721598125994205
267,33,3,0.012501268647611141
268,33,4,0.007998599670827389
269,33,5,0.010277611203491688
270,33,6,0.005875702016055584
271,33,7,0.18856710195541382
272,34,0,0.005272790789604187
273,34,1,0.005206129048019648
274,34,2,0.006452128756791353
275,34,3,0.012497599236667156
276,34,4,0.00777745945379138
277,34,5,0.010697568766772747
278,34,6,0.005759196821600199
279,34,7,0.1548471748828888
280,35,0,0.005272790789604187
281,35,1,0.005269278772175312
282,35,2,0.005932337138801813
283,35,3,0.009950252249836922
284,35,4,0.007266269531100988
285,35,5,0.009618926793336868
286,35,6,0.005736665800213814
287,35,7,0.09475430101156235
288,36,0,0.005273120477795601
289,36,1,0.005258206743746996
290,36,2,0.0055948831140995026
291,36,3,0.006863096728920937
292,36,4,0.006750459782779217
293,36,5,0.008869122713804245
294,36,6,0.005759199149906635
295,36,7,0.08485319465398788
296,37,0,0.005273592658340931
297,37,1,0.005233524367213249
298,37,2,0.0054754456505179405
299,37,3,0.0063315499573946
300,37,4,0.0060868943110108376
301,37,5,0.006706011015921831
302,37,6,0.0055001648142933846
303,37,7,0.030206669121980667
304,38,0,0.005272523034363985
305,38,1,0.0052209352143108845
306,38,2,0.0055026221089065075
307,38,3,0.006412149872630835
308,38,4,0.0060261571779847145
309,38,5,0.006649116985499859
310,38,6,0.005461552180349827
311,38,7,0.04055672138929367
312,39,0,0.005270756781101227
313,39,1,0.005244674161076546
314,39,2,0.005449371878057718
315,39,3,0.006426388397812843
316,39,4,0.005974935367703438
317,39,5,0.006322621367871761
318,39,6,0.005432724487036467
319,39,7,0.03858129307627678
320,40,0,0.005271285306662321
321,40,1,0.005277057643979788
322,40,2,0.005352507811039686
323,40,3,0.005859349388629198
324,40,4,0.00563122658059001
325,40,5,0.005954538471996784
326,40,6,0.005321682896465063
327,40,7,0.02923819050192833
328,41,0,0.005272317677736282
329,41,1,0.005279299803078175
330,41,2,0.005357928108423948
331,41,3,0.005833182949572802
332,41,4,0.005598798394203186
333,41,5,0.005900802556425333
334,41,6,0.00532833207398653
335,41,7,0.02541388012468815
336,42,0,0.00527036702260375
337,42,1,0.00527746370062232
338,42,2,0.005344170145690441
339,42,3,0.005759545601904392
340,42,4,0.00557410903275013
341,42,5,0.005785477347671986
342,42,6,0.005295212846249342
343,42,7,0.03291863948106766
344,43,0,0.005270953755825758
345,43,1,0.005271826405078173
346,43,2,0.005307435058057308
347,43,3,0.005660472437739372
348,43,4,0.00550201628357172
349,43,5,0.005726844538003206
350,43,6,0.005295997951179743
351,43,7,0.028461800888180733
352,44,0,0.005271914415061474
353,44,1,0.005280160810798407
354,44,2,0.005265387706458569
355,44,3,0.005589091219007969
356,44,4,0.005482164677232504
357,44,5,0.0056391251273453236
358,44,6,0.005295161157846451
359,44,7,0.02729026973247528
360,45,0,0.005271476227790117
361,45,1,0.005270525347441435
362,45,2,0.0052851284854114056
363,45,3,0.005532542709261179
364,45,4,0.005446797236800194
365,45,5,0.00561097776517272
366,45,6,0.005294029600918293
367,45,7,0.029584985226392746
368,46,0,0.005271840374916792
369,46,1,0.005274481605738401
370,46,2,0.005274119321256876
371,46,3,0.0054733953438699245
372,46,4,0.005388570949435234
373,46,5,0.005582928657531738
374,46,6,0.005283300764858723
375,46,7,0.02656755968928337
376,47,0,0.005271351896226406
377,47,1,0.0052705248817801476
378,47,2,0.005278287921100855
379,47,3,0.0054169450886547565
380,47,4,0.00536402827128768
381,47,5,0.005505168344825506
382,47,6,0.005279530305415392
383,47,7,0.025257796049118042
