,layer,pos,prob
115,28,3,0.026240233331918716
116,29,0,0.0010028788819909096
117,29,1,0.0011802471708506346
118,29,2,0.0028545677196234465
119,29,3,0.0478154718875885
120,30,0,0.001002939767204225
121,30,1,0.0011025407584384084
122,30,2,0.002506315242499113
123,30,3,0.05039931833744049
124,31,0,0.0010027502430602908
125,31,1,0.0011097753886133432
126,31,2,0.002464559394866228
127,31,3,0.05648618936538696
128,32,0,0.0010016378946602345
129,32,1,0.001078011468052864
130,32,2,0.001897182664833963
131,32,3,0.03586612641811371
132,33,0,0.001000620424747467
133,33,1,0.0011929592583328485
134,33,2,0.0018143397755920887
135,33,3,0.03283020108938217
136,34,0,0.0010000217007473111
137,34,1,0.0012141179759055376
138,34,2,0.001782104023732245
139,34,3,0.03273678198456764
140,35,0,0.0010008031968027353
141,35,1,0.001150384545326233
142,35,2,0.0015171313425526023
143,35,3,0.022618979215621948
144,36,0,0.0009996395092457533
145,36,1,0.0011317136231809855
146,36,2,0.001303393510170281
147,36,3,0.017663490027189255
148,37,0,0.0009990340331569314
149,37,1,0.0010824705241248012
150,37,2,0.0011599867139011621
151,37,3,0.009156185202300549
152,38,0,0.0009987970115616918
153,38,1,0.0010895185405388474
154,38,2,0.0010909447446465492
155,38,3,0.008722426369786263
156,39,0,0.0009992364794015884
157,39,1,0.0010524173267185688
158,39,2,0.0010396077996119857
159,39,3,0.004240779206156731
160,40,0,0.000999307376332581
161,40,1,0.0010584564879536629
162,40,2,0.0010252734646201134
163,40,3,0.0033198867458850145
164,41,0,0.0009986136574298143
165,41,1,0.0010513635352253914
166,41,2,0.0009925048798322678
167,41,3,0.0023073742631822824
168,42,0,0.0009995525470003486
169,42,1,0.0010459065670147538
170,42,2,0.0010145156411454082
171,42,3,0.0023747815284878016
172,43,0,0.000999912153929472
173,43,1,0.0010474384762346745
174,43,2,0.0010036448948085308
175,43,3,0.0018843234283849597
176,44,0,0.0010004774667322636
177,44,1,0.0010374898556619883
178,44,2,0.0010187240550294518
179,44,3,0.0020677035208791494
180,45,0,0.000999369309283793
181,45,1,0.001008943421766162
182,45,2,0.0010161538375541568
183,45,3,0.0016980126965790987
184,46,0,0.001000456279143691
185,46,1,0.0010047408286482096
186,46,2,0.0010192256886512041
187,46,3,0.001458310754969716
188,47,0,0.001000639982521534
189,47,1,0.0010034361621364951
190,47,2,0.0010164242703467607
191,47,3,0.0012401762651279569
