,layer,pos,prob
67,13,2,0.0003948739031329751
68,13,3,0.02437553182244301
69,13,4,0.00043433616519905627
70,14,0,0.0005361846415325999
71,14,1,0.024813974276185036
72,14,2,0.0004381956532597542
73,14,3,0.01875610463321209
74,14,4,0.0005007376312278211
75,15,0,0.0005357542540878057
76,15,1,0.0245662834495306
77,15,2,0.0003914071712642908
78,15,3,0.01343561988323927
79,15,4,0.0005278859753161669
80,16,0,0.0005350475548766553
81,16,1,0.0091010183095932
82,16,2,0.0007585055427625775
83,16,3,0.005434452556073666
84,16,4,0.0005981608992442489
85,17,0,0.0005341406213119626
86,17,1,0.007242294494062662
87,17,2,0.001073162886314094
88,17,3,0.003476968500763178
89,17,4,0.0008760146447457373
90,18,0,0.0005349955754354596
91,18,1,0.0027811869513243437
92,18,2,0.002048186957836151
93,18,3,0.013592652045190334
94,18,4,0.0015345714055001736
95,19,0,0.0005332873552106321
96,19,1,0.003471133764833212
97,19,2,0.0011716580484062433
98,19,3,0.013195331208407879
99,19,4,0.001396321109496057
100,20,0,0.0005342748481780291
101,20,1,0.0027573255356401205
102,20,2,0.0011858019279316068
103,20,3,0.004681266378611326
104,20,4,0.00067714269971475
105,21,0,0.0005350378924049437
106,21,1,0.003011915599927306
107,21,2,0.0012900744332000613
108,21,3,0.003910775762051344
109,21,4,0.0006541743059642613
110,22,0,0.0005356198525987566
111,22,1,0.001894003595225513
112,22,2,0.0011224928312003613
113,22,3,0.005327909253537655
114,22,4,0.0014672479592263699
115,23,0,0.000536356819793582
116,23,1,0.0018040601862594485
117,23,2,0.0014468036824837327
118,23,3,0.004758675582706928
119,23,4,0.002842287067323923
120,24,0,0.0005360842333175242
121,24,1,0.0016723264707252383
122,24,2,0.0015503097092732787
123,24,3,0.005325638689100742
124,24,4,0.003481875639408827
125,25,0,0.000536393781658262
126,25,1,0.0013331867521628737
127,25,2,0.0011875270865857601
128,25,3,0.003342699958011508
129,25,4,0.0055678123608231544
130,26,0,0.0005359816714189947
131,26,1,0.0013477553147822618
132,26,2,0.0009893861133605242
133,26,3,0.001965859206393361
134,26,4,0.006707374472171068
135,27,0,0.0005366344703361392
136,27,1,0.0015391978668048978
137,27,2,0.0007819763850420713
138,27,3,0.0012990611139684916
139,27,4,0.016363253816962242
140,28,0,0.0005367223056964576
141,28,1,0.0011147642508149147
142,28,2,0.0005745982052758336
143,28,3,0.0008355890167877078
144,28,4,0.011064942926168442
145,29,0,0.0005366841214708984
146,29,1,0.0009326385916210711
147,29,2,0.00058695487678051
148,29,3,0.0006361412815749645
149,29,4,0.008240094408392906
150,30,0,0.0005364284152165055
151,30,1,0.0008743793005123734
152,30,2,0.0005812903982587159
153,30,3,0.0008289781399071217
154,30,4,0.018459124490618706
155,31,0,0.0005362248630262911
156,31,1,0.0008774805464781821
157,31,2,0.0005759252235293388
158,31,3,0.0009345958242192864
159,31,4,0.027150753885507584
160,32,0,0.0005359750939533114
161,32,1,0.0007207370363175869
162,32,2,0.000526729563716799
163,32,3,0.0008659142185933888
164,32,4,0.02414671517908573
165,33,0,0.0005355369648896158
166,33,1,0.000666570442263037
167,33,2,0.0005185197805985808
168,33,3,0.0006809449987486005
169,33,4,0.02200588770210743
170,34,0,0.0005352551816031337
171,34,1,0.0006336948717944324
172,34,2,0.0005323989316821098
173,34,3,0.0006933303666301072
174,34,4,0.037525907158851624
175,35,0,0.0005350638530217111
176,35,1,0.0006285576964728534
177,35,2,0.0005237150471657515
178,35,3,0.0006781967240385711
179,35,4,0.037035826593637466
180,36,0,0.000534631370101124
181,36,1,0.0006169811822474003
182,36,2,0.0005309191765263677
183,36,3,0.0006742260884493589
184,36,4,0.03276754543185234
185,37,0,0.0005344611709006131
186,37,1,0.0006037868442945182
187,37,2,0.0005146596231497824
188,37,3,0.0006497807335108519
189,37,4,0.021255718544125557
190,38,0,0.0005342439981177449
191,38,1,0.0005549835623241961
192,38,2,0.0005102651775814593
193,38,3,0.0006420834106393158
194,38,4,0.021122651174664497
195,39,0,0.000533877988345921
196,39,1,0.0005454649217426777
197,39,2,0.0005037451628595591
198,39,3,0.0006281109526753426
199,39,4,0.020825518295168877
200,40,0,0.0005329975392669439
201,40,1,0.0005394348409026861
202,40,2,0.0005109298508614302
203,40,3,0.0006153291324153543
204,40,4,0.009344273246824741
205,41,0,0.000531997939106077
206,41,1,0.0005293888971209526
207,41,2,0.0005183913744986057
208,41,3,0.000604578759521246
209,41,4,0.006486642174422741
210,42,0,0.0005367160774767399
211,42,1,0.0005227445508353412
212,42,2,0.0005234614945948124
213,42,3,0.000605443783570081
214,42,4,0.005605596117675304
215,43,0,0.0005368129932321608
216,43,1,0.0005221525789238513
217,43,2,0.0005297582247294486
218,43,3,0.0005869431770406663
219,43,4,0.004724568221718073
220,44,0,0.0005368260899558663
221,44,1,0.0005211440147832036
222,44,2,0.000529242679476738
223,44,3,0.0005628963699564338
224,44,4,0.0024681687355041504
225,45,0,0.0005368925048969686
226,45,1,0.0005252643604762852
227,45,2,0.0005273217102512717
228,45,3,0.0005563685554079711
229,45,4,0.001867633662186563
230,46,0,0.0005373327876441181
231,46,1,0.0005243099294602871
232,46,2,0.0005319096962921321
233,46,3,0.0005503363208845258
234,46,4,0.0015212768921628594
235,47,0,0.0005372053710743785
236,47,1,0.0005278274766169488
237,47,2,0.0005304333753883839
238,47,3,0.0005399684305302799
239,47,4,0.00101490318775177
