,layer,pos,prob
169,33,4,0.43577006459236145
170,34,0,0.000535441329702735
171,34,1,0.0014607844641432166
172,34,2,0.0007827847730368376
173,34,3,0.0007312616216950119
174,34,4,0.41710615158081055
175,35,0,0.0005348841659724712
176,35,1,0.0013321577571332455
177,35,2,0.0007528163841925561
178,35,3,0.0007054019952192903
179,35,4,0.4669875204563141
180,36,0,0.0005340016796253622
181,36,1,0.0011456288630142808
182,36,2,0.0007590632885694504
183,36,3,0.0006986515363678336
184,36,4,0.4823535680770874
185,37,0,0.0005351240397430956
186,37,1,0.0011353103909641504
187,37,2,0.0007607636507600546
188,37,3,0.000670276174787432
189,37,4,0.49388861656188965
190,38,0,0.0005341657670214772
191,38,1,0.00105851620901376
192,38,2,0.0007271493668667972
193,38,3,0.0006545124342665076
194,38,4,0.4815417528152466
195,39,0,0.0005342534277588129
196,39,1,0.000926785811316222
197,39,2,0.000729432562366128
198,39,3,0.0006571051781065762
199,39,4,0.5821203589439392
200,40,0,0.0005356198525987566
201,40,1,0.0008080347324721515
202,40,2,0.0005730637931264937
203,40,3,0.0006159537006169558
204,40,4,0.5704784393310547
205,41,0,0.0005346270045265555
206,41,1,0.0006857372936792672
207,41,2,0.0005555149982683361
208,41,3,0.0005915503134019673
209,41,4,0.5629909038543701
210,42,0,0.000533311627805233
211,42,1,0.0006517498986795545
212,42,2,0.0005437902291305363
213,42,3,0.000549960124772042
214,42,4,0.5833026170730591
215,43,0,0.0005314715090207756
216,43,1,0.0006405698950402439
217,43,2,0.0005344348610378802
218,43,3,0.0005444443668238819
219,43,4,0.5736550092697144
220,44,0,0.0005344715318642557
221,44,1,0.0005930896149948239
222,44,2,0.0005362433148548007
223,44,3,0.0005357862100936472
224,44,4,0.5883703231811523
225,45,0,0.0005350398714654148
226,45,1,0.0005600614822469652
227,45,2,0.0005411721649579704
228,45,3,0.0005276704323478043
229,45,4,0.5837965607643127
230,46,0,0.0005339495255611837
231,46,1,0.0005573407979682088
232,46,2,0.0005420029629021883
233,46,3,0.0005144335445947945
234,46,4,0.6215391159057617
235,47,0,0.0005363080999813974
236,47,1,0.0005363080999813974
237,47,2,0.0005363080999813974
238,47,3,0.0005363080999813974
239,47,4,0.6345247626304626
