,layer,pos,prob
70,10,0,0.027218623086810112
71,10,1,0.025111259892582893
72,10,2,0.02466467395424843
73,10,3,0.9356080293655396
74,10,4,0.024884138256311417
75,10,5,0.026412855833768845
76,10,6,0.02525331638753414
77,11,0,0.027195338159799576
78,11,1,0.024733172729611397
79,11,2,0.02446947805583477
80,11,3,0.9749172329902649
81,11,4,0.02502669021487236
82,11,5,0.026108698919415474
83,11,6,0.02502642571926117
84,12,0,0.027187226340174675
85,12,1,0.025266584008932114
86,12,2,0.024177253246307373
87,12,3,0.9781568050384521
88,12,4,0.024847207590937614
89,12,5,0.026123182848095894
90,12,6,0.024853235110640526
91,13,0,0.027268650010228157
92,13,1,0.026804592460393906
93,13,2,0.023326009511947632
94,13,3,0.9812659621238708
95,13,4,0.025211457163095474
96,13,5,0.02624967135488987
97,13,6,0.02459278143942356
98,14,0,0.027238329872488976
99,14,1,0.029981395229697227
100,14,2,0.023596784099936485
101,14,3,0.9838719367980957
102,14,4,0.024900369346141815
103,14,5,0.025905031710863113
104,14,6,0.024740923196077347
105,15,0,0.027230210602283478
106,15,1,0.03126949444413185
107,15,2,0.024819770827889442
108,15,3,0.9836265444755554
109,15,4,0.026004554703831673
110,15,5,0.025576956570148468
111,15,6,0.024628885090351105
112,16,0,0.027257533743977547
113,16,1,0.031460754573345184
114,16,2,0.024192363023757935
115,16,3,0.9799057841300964
116,16,4,0.02877059020102024
117,16,5,0.025701072067022324
118,16,6,0.024581901729106903
119,17,0,0.027303067967295647
120,17,1,0.03307288885116577
121,17,2,0.024829372763633728
122,17,3,0.9693649411201477
123,17,4,0.030511943623423576
124,17,5,0.026289094239473343
125,17,6,0.02593081444501877
126,18,0,0.0273370910435915
127,18,1,0.03318054974079132
128,18,2,0.024797655642032623
129,18,3,0.9567723870277405
130,18,4,0.029433000832796097
131,18,5,0.02766253426671028
132,18,6,0.026660414412617683
133,19,0,0.02739485166966915
134,19,1,0.03347405791282654
135,19,2,0.025408927351236343
136,19,3,0.9584104418754578
137,19,4,0.029723411425948143
138,19,5,0.028140882030129433
139,19,6,0.02761778049170971
140,20,0,0.027365870773792267
141,20,1,0.03363611549139023
142,20,2,0.025775592774152756
143,20,3,0.951041579246521
144,20,4,0.029988793656229973
145,20,5,0.028622666373848915
146,20,6,0.027702610939741135
147,21,0,0.027437550947070122
148,21,1,0.03422172740101814
149,21,2,0.02631264738738537
150,21,3,0.9466922879219055
151,21,4,0.03149448707699776
152,21,5,0.030669691041111946
153,21,6,0.029914148151874542
154,22,0,0.02742529660463333
155,22,1,0.03486170619726181
156,22,2,0.02723529562354088
157,22,3,0.9385921359062195
158,22,4,0.030018260702490807
159,22,5,0.02946881204843521
160,22,6,0.032432518899440765
161,23,0,0.02739804983139038
162,23,1,0.03478320315480232
163,23,2,0.027687083929777145
164,23,3,0.92942214012146
165,23,4,0.02985341101884842
166,23,5,0.028845934197306633
167,23,6,0.03392600268125534
168,24,0,0.02738824300467968
169,24,1,0.03475241735577583
170,24,2,0.028597136959433556
171,24,3,0.9099178314208984
172,24,4,0.02980673685669899
173,24,5,0.02974683605134487
174,24,6,0.050095099955797195
175,25,0,0.027451040223240852
176,25,1,0.03471933677792549
177,25,2,0.028894998133182526
178,25,3,0.8945024013519287
179,25,4,0.030021917074918747
180,25,5,0.0297052264213562
181,25,6,0.05202595144510269
182,26,0,0.027490021660923958
183,26,1,0.034381359815597534
184,26,2,0.029232731088995934
185,26,3,0.879091739654541
186,26,4,0.02944140136241913
187,26,5,0.030006110668182373
188,26,6,0.06159768998622894
189,27,0,0.027575895190238953
190,27,1,0.033664293587207794
191,27,2,0.029372239485383034
192,27,3,0.8761128783226013
193,27,4,0.02904479019343853
194,27,5,0.0300859697163105
195,27,6,0.0692962110042572
196,28,0,0.027563119307160378
197,28,1,0.033624473959207535
198,28,2,0.029768550768494606
199,28,3,0.8451802730560303
200,28,4,0.029085809364914894
201,28,5,0.03077772632241249
202,28,6,0.08590684831142426
203,29,0,0.027499036863446236
204,29,1,0.033266328275203705
205,29,2,0.02940286509692669
206,29,3,0.7859107851982117
207,29,4,0.03322886675596237
208,29,5,0.04024669900536537
209,29,6,0.2698418200016022
210,30,0,0.02755686827003956
211,30,1,0.0336775965988636
212,30,2,0.029857292771339417
213,30,3,0.7479679584503174
214,30,4,0.03682154417037964
215,30,5,0.04821348190307617
216,30,6,0.4254789650440216
217,31,0,0.02744397707283497
218,31,1,0.033434804528951645
219,31,2,0.02820250764489174
220,31,3,0.6908426880836487
221,31,4,0.03539054095745087
222,31,5,0.04885413870215416
223,31,6,0.6375662684440613
224,32,0,0.02737053669989109
225,32,1,0.033291738480329514
226,32,2,0.028013911098241806
227,32,3,0.6312459111213684
228,32,4,0.03429702669382095
229,32,5,0.04820001870393753
230,32,6,0.6430465579032898
231,33,0,0.027212662622332573
232,33,1,0.03230106458067894
233,33,2,0.028216365724802017
234,33,3,0.6015580892562866
235,33,4,0.03540355712175369
236,33,5,0.052006639540195465
237,33,6,0.7351613640785217
238,34,0,0.027057576924562454
239,34,1,0.03234890475869179
240,34,2,0.028148602694272995
241,34,3,0.5678128600120544
242,34,4,0.03610796853899956
243,34,5,0.05474228411912918
244,34,6,0.8040621876716614
245,35,0,0.027045082300901413
246,35,1,0.03168335184454918
247,35,2,0.027137544006109238
248,35,3,0.341504842042923
249,35,4,0.03023207001388073
250,35,5,0.039145417511463165
251,35,6,0.8913757801055908
252,36,0,0.027096649631857872
253,36,1,0.03132198005914688
254,36,2,0.027005821466445923
255,36,3,0.18969179689884186
256,36,4,0.02918531745672226
257,36,5,0.0377180390059948
258,36,6,0.9442893862724304
259,37,0,0.02703806385397911
260,37,1,0.031632572412490845
261,37,2,0.02724059298634529
262,37,3,0.18771550059318542
263,37,4,0.029191331937909126
264,37,5,0.037654563784599304
265,37,6,0.9419658184051514
266,38,0,0.026928488165140152
267,38,1,0.030494559556245804
268,38,2,0.027745284140110016
269,38,3,0.11191120743751526
270,38,4,0.029034625738859177
271,38,5,0.037438880652189255
272,38,6,0.9472045302391052
273,39,0,0.026852231472730637
274,39,1,0.029570765793323517
275,39,2,0.02745845355093479
276,39,3,0.09599293768405914
277,39,4,0.029412012547254562
278,39,5,0.03807346150279045
279,39,6,0.9487892389297485
280,40,0,0.026825014501810074
281,40,1,0.030224813148379326
282,40,2,0.027294788509607315
283,40,3,0.08936376124620438
284,40,4,0.02948153205215931
285,40,5,0.038113873451948166
286,40,6,0.9521217942237854
287,41,0,0.02677934058010578
288,41,1,0.03037157654762268
289,41,2,0.02746465988457203
290,41,3,0.09011369943618774
291,41,4,0.029790977016091347
292,41,5,0.03834807500243187
293,41,6,0.9492460489273071
294,42,0,0.02678944170475006
295,42,1,0.02876095473766327
296,42,2,0.026162641122937202
297,42,3,0.029231058433651924
298,42,4,0.027977492660284042
299,42,5,0.03871389105916023
300,42,6,0.968269407749176
301,43,0,0.026684628799557686
302,43,1,0.027926579117774963
303,43,2,0.026233362033963203
304,43,3,0.027398958802223206
305,43,4,0.02786070853471756
306,43,5,0.03619246929883957
307,43,6,0.969871997833252
308,44,0,0.026536474004387856
309,44,1,0.02824508398771286
310,44,2,0.02618200145661831
311,44,3,0.027183163911104202
312,44,4,0.02718953602015972
313,44,5,0.030570728704333305
314,44,6,0.9731921553611755
315,45,0,0.02651798725128174
316,45,1,0.028053008019924164
317,45,2,0.026004856452345848
318,45,3,0.026242556050419807
319,45,4,0.026846017688512802
320,45,5,0.027795378118753433
321,45,6,0.9750223755836487
322,46,0,0.02645287849009037
323,46,1,0.027120713144540787
324,46,2,0.025975726544857025
325,46,3,0.02643262967467308
326,46,4,0.026707066223025322
327,46,5,0.026671763509511948
328,46,6,0.9773321747779846
329,47,0,0.026176391169428825
330,47,1,0.026176391169428825
331,47,2,0.026176391169428825
332,47,3,0.026176391169428825
333,47,4,0.026176391169428825
334,47,5,0.026176391169428825
335,47,6,0.9763796925544739
