,layer,pos,prob
212,30,2,0.02586616389453411
213,30,3,0.043104998767375946
214,30,4,0.03339461609721184
215,30,5,0.04452115669846535
216,30,6,0.564690351486206
217,31,0,0.026179980486631393
218,31,1,0.026137463748455048
219,31,2,0.025770802050828934
220,31,3,0.043382786214351654
221,31,4,0.03367782384157181
222,31,5,0.04639003798365593
223,31,6,0.7128323316574097
224,32,0,0.026184041053056717
225,32,1,0.02612929791212082
226,32,2,0.026227593421936035
227,32,3,0.04672205075621605
228,32,4,0.034409087151288986
229,32,5,0.04777885600924492
230,32,6,0.807551383972168
231,33,0,0.02619164064526558
232,33,1,0.026181701570749283
233,33,2,0.02611902914941311
234,33,3,0.04561275616288185
235,33,4,0.03495406731963158
236,33,5,0.04682470113039017
237,33,6,0.7982738614082336
238,34,0,0.026203064247965813
239,34,1,0.025966908782720566
240,34,2,0.025837240740656853
241,34,3,0.042527373880147934
242,34,4,0.03443395346403122
243,34,5,0.0450889952480793
244,34,6,0.7928351163864136
245,35,0,0.026202773675322533
246,35,1,0.02593955025076866
247,35,2,0.026179634034633636
248,35,3,0.031386375427246094
249,35,4,0.030610930174589157
250,35,5,0.03624998405575752
251,35,6,0.6554467082023621
252,36,0,0.02620929293334484
253,36,1,0.02600332349538803
254,36,2,0.02629157155752182
255,36,3,0.02822595275938511
256,36,4,0.028880983591079712
257,36,5,0.03267430514097214
258,36,6,0.6071105599403381
259,37,0,0.026209527626633644
260,37,1,0.026158608496189117
261,37,2,0.02631930261850357
262,37,3,0.027695773169398308
263,37,4,0.028045939281582832
264,37,5,0.030616065487265587
265,37,6,0.4155265986919403
266,38,0,0.02621065080165863
267,38,1,0.025798730552196503
268,38,2,0.02620624378323555
269,38,3,0.02800004743039608
270,38,4,0.028491301462054253
271,38,5,0.03175583854317665
272,38,6,0.6089909672737122
273,39,0,0.026209264993667603
274,39,1,0.02583983913064003
275,39,2,0.026102479547262192
276,39,3,0.02720309980213642
277,39,4,0.027842342853546143
278,39,5,0.030616922304034233
279,39,6,0.5374634861946106
280,40,0,0.026206402108073235
281,40,1,0.025852806866168976
282,40,2,0.026174139231443405
283,40,3,0.027062496170401573
284,40,4,0.02745255082845688
285,40,5,0.029758790507912636
286,40,6,0.4557451903820038
287,41,0,0.026196513324975967
288,41,1,0.026082724332809448
289,41,2,0.026096463203430176
290,41,3,0.026805607602000237
291,41,4,0.027335910126566887
292,41,5,0.028979960829019547
293,41,6,0.26161062717437744
294,42,0,0.026186693459749222
295,42,1,0.026205986738204956
296,42,2,0.026150807738304138
297,42,3,0.026079438626766205
298,42,4,0.027001241222023964
299,42,5,0.02761886827647686
300,42,6,0.14974305033683777
301,43,0,0.026184331625699997
302,43,1,0.026303881779313087
303,43,2,0.026148034259676933
304,43,3,0.02621885947883129
305,43,4,0.027065008878707886
306,43,5,0.027659069746732712
307,43,6,0.14997175335884094
308,44,0,0.026172831654548645
309,44,1,0.026285424828529358
310,44,2,0.026118764653801918
311,44,3,0.02613130770623684
312,44,4,0.02695820853114128
313,44,5,0.027562031522393227
314,44,6,0.11482592672109604
315,45,0,0.026170263066887856
316,45,1,0.026305142790079117
317,45,2,0.02611529268324375
318,45,3,0.025924663990736008
319,45,4,0.026879645884037018
320,45,5,0.027386007830500603
321,45,6,0.1072988286614418
322,46,0,0.02617195062339306
323,46,1,0.026226911693811417
324,46,2,0.0261441208422184
325,46,3,0.026101451367139816
326,46,4,0.026802437379956245
327,46,5,0.02728099375963211
328,46,6,0.09054522216320038
329,47,0,0.026172496378421783
330,47,1,0.02620033361017704
331,47,2,0.026140762493014336
332,47,3,0.02620963752269745
333,47,4,0.026763904839754105
334,47,5,0.02732265740633011
335,47,6,0.0973796620965004
