,layer,pos,prob
92,11,4,0.004755267407745123
93,11,5,0.005006410647183657
94,11,6,0.006196675822138786
95,11,7,0.004767715930938721
96,12,0,0.005107438191771507
97,12,1,0.0031964152585715055
98,12,2,0.2780638039112091
99,12,3,0.005524184554815292
100,12,4,0.004531241022050381
101,12,5,0.005159012507647276
102,12,6,0.005734479986131191
103,12,7,0.0049660480581223965
104,13,0,0.0052222819067537785
105,13,1,0.003836184972897172
106,13,2,0.29936352372169495
107,13,3,0.007331653032451868
108,13,4,0.004362587817013264
109,13,5,0.0049591404385864735
110,13,6,0.005483000073581934
111,13,7,0.0046736374497413635
112,14,0,0.005267823580652475
113,14,1,0.0026616237591952085
114,14,2,0.3626127541065216
115,14,3,0.007852230221033096
116,14,4,0.004334893077611923
117,14,5,0.0049133277498185635
118,14,6,0.005127287469804287
119,14,7,0.004575286526232958
120,15,0,0.005282178521156311
121,15,1,0.0024338201619684696
122,15,2,0.3693937063217163
123,15,3,0.007323687896132469
124,15,4,0.004280365537852049
125,15,5,0.004316378850489855
126,15,6,0.004812585189938545
127,15,7,0.003445220412686467
128,16,0,0.0052771009504795074
129,16,1,0.003282917197793722
130,16,2,0.3509334623813629
131,16,3,0.006565473973751068
132,16,4,0.0043082102201879025
133,16,5,0.004349939525127411
134,16,6,0.0037774357479065657
135,16,7,0.0036007442977279425
136,17,0,0.0052759465761482716
137,17,1,0.002657561330124736
138,17,2,0.44699183106422424
139,17,3,0.007351233158260584
140,17,4,0.004363948479294777
141,17,5,0.00432657590135932
142,17,6,0.0035611477214843035
143,17,7,0.0034173501189798117
144,18,0,0.0052818492986261845
145,18,1,0.003083474701270461
146,18,2,0.3217608630657196
147,18,3,0.006430129986256361
148,18,4,0.004211819730699062
149,18,5,0.004079996608197689
150,18,6,0.003292298410087824
151,18,7,0.003802240127697587
152,19,0,0.005280528217554092
153,19,1,0.0026782636996358633
154,19,2,0.18517541885375977
155,19,3,0.00690288282930851
156,19,4,0.004180043004453182
157,19,5,0.004324609879404306
158,19,6,0.003148480784147978
159,19,7,0.0037386815529316664
160,20,0,0.0052811140194535255
161,20,1,0.0037756969686597586
162,20,2,0.088966004550457
163,20,3,0.006059243343770504
164,20,4,0.004040484316647053
165,20,5,0.004319724161177874
166,20,6,0.0034211950842291117
167,20,7,0.005111773498356342
168,21,0,0.0052775111980736256
169,21,1,0.003748491173610091
170,21,2,0.07911139726638794
171,21,3,0.005869423039257526
172,21,4,0.004244314040988684
173,21,5,0.004807086195796728
174,21,6,0.0036972009111195803
175,21,7,0.004828525707125664
176,22,0,0.005265946500003338
177,22,1,0.004239633679389954
178,22,2,0.06126612424850464
179,22,3,0.006465578451752663
180,22,4,0.0046396381221711636
181,22,5,0.0046806009486317635
182,22,6,0.003938210196793079
183,22,7,0.005858636926859617
184,23,0,0.00527185807004571
185,23,1,0.003405551891773939
186,23,2,0.02794085070490837
187,23,3,0.0058060502633452415
188,23,4,0.004728265572339296
189,23,5,0.005193648394197226
190,23,6,0.004416953306645155
191,23,7,0.0064010475762188435
192,24,0,0.005269648972898722
193,24,1,0.00418510427698493
194,24,2,0.022291630506515503
195,24,3,0.004481676034629345
196,24,4,0.005040379241108894
197,24,5,0.005733786150813103
198,24,6,0.004640539176762104
199,24,7,0.007713030558079481
200,25,0,0.005272130016237497
201,25,1,0.004441471770405769
202,25,2,0.020623356103897095
203,25,3,0.004677924327552319
204,25,4,0.0049895839765667915
205,25,5,0.00558887654915452
206,25,6,0.004581531509757042
207,25,7,0.008068889379501343
208,26,0,0.005276400130242109
209,26,1,0.004407950211316347
210,26,2,0.031031925231218338
211,26,3,0.005384988617151976
212,26,4,0.005120500456541777
213,26,5,0.005151781253516674
214,26,6,0.00475420942530036
215,26,7,0.0068334490060806274
216,27,0,0.005279719829559326
217,27,1,0.0042718336917459965
218,27,2,0.017365042120218277
219,27,3,0.004965317901223898
220,27,4,0.00497028511017561
221,27,5,0.005159228574484587
222,27,6,0.00524097541347146
223,27,7,0.011351484805345535
224,28,0,0.005279566626995802
225,28,1,0.004534903448075056
226,28,2,0.01671747863292694
227,28,3,0.004557220730930567
228,28,4,0.004962903913110495
229,28,5,0.005047220271080732
230,28,6,0.005423331167548895
231,28,7,0.010017105378210545
232,29,0,0.005282657686620951
233,29,1,0.004517204128205776
234,29,2,0.013113098219037056
235,29,3,0.0052117835730314255
236,29,4,0.005095493979752064
237,29,5,0.004692403133958578
238,29,6,0.005412244237959385
239,29,7,0.011087201535701752
240,30,0,0.005280726123601198
241,30,1,0.0046161324717104435
242,30,2,0.01113149244338274
243,30,3,0.004839247092604637
244,30,4,0.005139169283211231
245,30,5,0.004595856182277203
246,30,6,0.005113051272928715
247,30,7,0.011780284345149994
248,31,0,0.005280030891299248
249,31,1,0.004724441561847925
250,31,2,0.008651750162243843
251,31,3,0.005418313201516867
252,31,4,0.005104285664856434
253,31,5,0.004765613004565239
254,31,6,0.005177094601094723
255,31,7,0.012763379141688347
256,32,0,0.005279816687107086
257,32,1,0.005072148982435465
258,32,2,0.007479287218302488
259,32,3,0.005342740099877119
260,32,4,0.005176302511245012
261,32,5,0.005061020143330097
262,32,6,0.0051169912330806255
263,32,7,0.022631332278251648
264,33,0,0.005273719318211079
265,33,1,0.005202743224799633
266,33,2,0.006046014372259378
267,33,3,0.005274302326142788
268,33,4,0.005286580417305231
269,33,5,0.005191677715629339
270,33,6,0.005076610017567873
271,33,7,0.04669470712542534
272,34,0,0.0052750976756215096
273,34,1,0.005058408714830875
274,34,2,0.0056704143062233925
275,34,3,0.00511894142255187
276,34,4,0.005351150408387184
277,34,5,0.005402782931923866
278,34,6,0.005137684755027294
279,34,7,0.05256631597876549
280,35,0,0.00527255330234766
281,35,1,0.004948250949382782
282,35,2,0.005685442592948675
283,35,3,0.0054928092285990715
284,35,4,0.0055132582783699036
285,35,5,0.0057027325965464115
286,35,6,0.005180065054446459
287,35,7,0.06529971212148666
288,36,0,0.0052694641053676605
289,36,1,0.005141196772456169
290,36,2,0.005478160921484232
291,36,3,0.005146581679582596
292,36,4,0.00558319129049778
293,36,5,0.005652863997966051
294,36,6,0.005208028480410576
295,36,7,0.06627758592367172
296,37,0,0.005269013810902834
297,37,1,0.005250608082860708
298,37,2,0.005275385454297066
299,37,3,0.005270031746476889
300,37,4,0.005533695220947266
301,37,5,0.005413366947323084
302,37,6,0.005207945592701435
303,37,7,0.03917732834815979
304,38,0,0.0052664377726614475
305,38,1,0.005303964950144291
306,38,2,0.005228981375694275
307,38,3,0.0054338169284164906
308,38,4,0.00547145726159215
309,38,5,0.005579079035669565
310,38,6,0.005262396298348904
311,38,7,0.029643934220075607
312,39,0,0.005262893624603748
313,39,1,0.00523127056658268
314,39,2,0.005238171201199293
315,39,3,0.005445089191198349
316,39,4,0.005469657480716705
317,39,5,0.0055405148304998875
318,39,6,0.005246065091341734
319,39,7,0.026250410825014114
320,40,0,0.005258807446807623
321,40,1,0.005293410737067461
322,40,2,0.005133707541972399
323,40,3,0.005325573496520519
324,40,4,0.005496538244187832
325,40,5,0.005560159217566252
326,40,6,0.005286985542625189
327,40,7,0.015810344368219376
328,41,0,0.005246489308774471
329,41,1,0.00530622061342001
330,41,2,0.005207735113799572
331,41,3,0.005298509728163481
332,41,4,0.005545414052903652
333,41,5,0.005489682778716087
334,41,6,0.005280741956084967
335,41,7,0.008338411338627338
336,42,0,0.005215873010456562
337,42,1,0.0053487978875637054
338,42,2,0.005249463953077793
339,42,3,0.005319339223206043
340,42,4,0.005525338463485241
341,42,5,0.0054743969812989235
342,42,6,0.005271483678370714
343,42,7,0.0024583025369793177
344,43,0,0.005216025747358799
345,43,1,0.005361258052289486
346,43,2,0.005252012982964516
347,43,3,0.005369993392378092
348,43,4,0.005480801220983267
349,43,5,0.0054050711914896965
350,43,6,0.005259030032902956
351,43,7,0.0009434623643755913
352,44,0,0.005215327721089125
353,44,1,0.005320984870195389
354,44,2,0.005327245220541954
355,44,3,0.005312073975801468
356,44,4,0.00541972741484642
357,44,5,0.005355944857001305
358,44,6,0.005266243126243353
359,44,7,0.0008133216761052608
360,45,0,0.005216226913034916
361,45,1,0.005316294264048338
362,45,2,0.005258515011519194
363,45,3,0.0052886586636304855
364,45,4,0.005366475321352482
365,45,5,0.00534217432141304
366,45,6,0.005266571417450905
367,45,7,0.0006269178702495992
368,46,0,0.005217765457928181
369,46,1,0.005315746180713177
370,46,2,0.0052562374621629715
371,46,3,0.005261932034045458
372,46,4,0.00535918865352869
373,46,5,0.0053512342274188995
374,46,6,0.0052653830498456955
375,46,7,0.0005928841419517994
376,47,0,0.005218501202762127
377,47,1,0.005305266007781029
378,47,2,0.005230146925896406
379,47,3,0.005263803992420435
380,47,4,0.0053338659927248955
381,47,5,0.005327777471393347
382,47,6,0.005267742555588484
383,47,7,0.0006502927280962467
