,layer,pos,prob
82,20,2,0.014603960327804089
83,20,3,0.015720434486865997
84,21,0,0.0010227109305560589
85,21,1,0.05778876692056656
86,21,2,0.016993720084428787
87,21,3,0.022155556827783585
88,22,0,0.0010393556440249085
89,22,1,0.05292137712240219
90,22,2,0.01625182293355465
91,22,3,0.03167713060975075
92,23,0,0.0010219140676781535
93,23,1,0.03427886217832565
94,23,2,0.01375971082597971
95,23,3,0.035271283239126205
96,24,0,0.0010330068180337548
97,24,1,0.037549715489149094
98,24,2,0.014987443573772907
99,24,3,0.04246404394507408
100,25,0,0.0010349976364523172
101,25,1,0.025445183739066124
102,25,2,0.011082191951572895
103,25,3,0.05224880203604698
104,26,0,0.0010212206980213523
105,26,1,0.015573421493172646
106,26,2,0.00900029856711626
107,26,3,0.08136215806007385
108,27,0,0.0010235387599095702
109,27,1,0.015591086819767952
110,27,2,0.007578179705888033
111,27,3,0.11563761532306671
112,28,0,0.0010173465125262737
113,28,1,0.009561946615576744
114,28,2,0.007608538493514061
115,28,3,0.1322212964296341
116,29,0,0.0010120843071490526
117,29,1,0.008067691698670387
118,29,2,0.006644648499786854
119,29,3,0.20901212096214294
120,30,0,0.00100980035495013
121,30,1,0.006307655479758978
122,30,2,0.007417907007038593
123,30,3,0.29058700799942017
124,31,0,0.0010073340963572264
125,31,1,0.00458538020029664
126,31,2,0.0054400102235376835
127,31,3,0.3598652482032776
128,32,0,0.0010059826308861375
129,32,1,0.0027674520388245583
130,32,2,0.0040408167988061905
131,32,3,0.3987097442150116
132,33,0,0.0010065893875434995
133,33,1,0.002550574252381921
134,33,2,0.003270080080255866
135,33,3,0.4634990990161896
136,34,0,0.0010090149007737637
137,34,1,0.0025857810396701097
138,34,2,0.0025259603280574083
139,34,3,0.4884847402572632
140,35,0,0.0010130173759534955
141,35,1,0.001776644610799849
142,35,2,0.0022637401707470417
143,35,3,0.5152379274368286
144,36,0,0.001018938492052257
145,36,1,0.0017663846956565976
146,36,2,0.0022175386548042297
147,36,3,0.5067693591117859
148,37,0,0.0010224445722997189
149,37,1,0.0017203663010150194
150,37,2,0.0019164166878908873
151,37,3,0.5202704668045044
152,38,0,0.001022223848849535
153,38,1,0.001499538659118116
154,38,2,0.0018835575319826603
155,38,3,0.5167656540870667
156,39,0,0.0010164933046326041
157,39,1,0.0012140230974182487
158,39,2,0.0019003880443051457
159,39,3,0.521912693977356
160,40,0,0.0010162255493924022
161,40,1,0.0011117352405562997
162,40,2,0.0013854975113645196
163,40,3,0.5261932015419006
164,41,0,0.0010099639184772968
165,41,1,0.0010105010587722063
166,41,2,0.001253122347407043
167,41,3,0.5348812341690063
168,42,0,0.0010109423892572522
169,42,1,0.0009345497819595039
170,42,2,0.0011282459599897265
171,42,3,0.560322642326355
172,43,0,0.00100902549456805
173,43,1,0.0008883402915671468
174,43,2,0.0010649320902302861
175,43,3,0.5598877668380737
176,44,0,0.0010084931273013353
177,44,1,0.0008984768064692616
178,44,2,0.0010408678790554404
179,44,3,0.5529949069023132
180,45,0,0.001012118416838348
181,45,1,0.0009313921327702701
182,45,2,0.001017938950099051
183,45,3,0.5382671356201172
184,46,0,0.00103088712785393
185,46,1,0.0009463069727644324
186,46,2,0.0009828595211729407
187,46,3,0.542305588722229
188,47,0,0.0010003120405599475
189,47,1,0.0010003120405599475
190,47,2,0.0010003120405599475
191,47,3,0.5164847373962402
