,layer,pos,prob
81,11,4,2.555277205829043e-05
82,11,5,3.159827247145586e-05
83,11,6,0.00014253075642045587
84,12,0,3.7803580198669806e-05
85,12,1,3.736450526048429e-05
86,12,2,3.95117822336033e-05
87,12,3,4.506805998971686e-05
88,12,4,2.5803996322792955e-05
89,12,5,2.646365828695707e-05
90,12,6,0.00016762134328018874
91,13,0,3.792354982579127e-05
92,13,1,3.221681254217401e-05
93,13,2,3.78678560082335e-05
94,13,3,4.1833896830212325e-05
95,13,4,2.1781963368994184e-05
96,13,5,3.394205850781873e-05
97,13,6,0.00019290928321424872
98,14,0,3.774816286750138e-05
99,14,1,3.13507262035273e-05
100,14,2,3.8221343857003376e-05
101,14,3,3.924072370864451e-05
102,14,4,2.8175396437291056e-05
103,14,5,3.969853787566535e-05
104,14,6,0.0001902838994283229
105,15,0,3.768216629396193e-05
106,15,1,2.91565647785319e-05
107,15,2,3.8969523302512243e-05
108,15,3,3.7306650483515114e-05
109,15,4,3.512826151563786e-05
110,15,5,3.697191277751699e-05
111,15,6,0.0002284996589878574
112,16,0,3.770192779484205e-05
113,16,1,2.9345823350013234e-05
114,16,2,4.023996734758839e-05
115,16,3,3.7275989598128945e-05
116,16,4,3.798490797635168e-05
117,16,5,3.994302460341714e-05
118,16,6,0.00020008608407806605
119,17,0,3.768901660805568e-05
120,17,1,2.8770829885615967e-05
121,17,2,4.2145256884396076e-05
122,17,3,3.5271768865641207e-05
123,17,4,3.636899054981768e-05
124,17,5,3.7069487007102e-05
125,17,6,0.00013278916594572365
126,18,0,3.7658552173525095e-05
127,18,1,3.0636456358479336e-05
128,18,2,4.1176946979248896e-05
129,18,3,3.534696588758379e-05
130,18,4,3.604021549108438e-05
131,18,5,3.640961949713528e-05
132,18,6,0.00010127430141437799
133,19,0,3.76462412532419e-05
134,19,1,2.9985580113134347e-05
135,19,2,3.896535054082051e-05
136,19,3,3.6453009670367464e-05
137,19,4,3.4406351915095e-05
138,19,5,4.439915210241452e-05
139,19,6,5.2982788474764675e-05
140,20,0,3.76461903215386e-05
141,20,1,2.9232638553366996e-05
142,20,2,3.828768967650831e-05
143,20,3,3.7952089769532904e-05
144,20,4,3.4979111660504714e-05
145,20,5,5.305822560330853e-05
146,20,6,6.049947114661336e-05
147,21,0,3.7635487387888134e-05
148,21,1,3.0251774660428055e-05
149,21,2,3.795677548623644e-05
150,21,3,3.7712252378696576e-05
151,21,4,3.491350435069762e-05
152,21,5,6.0137692344142124e-05
153,21,6,8.356797479791567e-05
154,22,0,3.762417327379808e-05
155,22,1,3.372087667230517e-05
156,22,2,3.859742355416529e-05
157,22,3,3.8102298276498914e-05
158,22,4,3.4385659091640264e-05
159,22,5,4.79436494060792e-05
160,22,6,0.00016616046195849776
161,23,0,3.762698179343715e-05
162,23,1,3.394972736714408e-05
163,23,2,3.871062654070556e-05
164,23,3,3.785169974435121e-05
165,23,4,3.688903234433383e-05
166,23,5,4.5035463699605316e-05
167,23,6,0.000252041791100055
168,24,0,3.760232721106149e-05
169,24,1,3.642884621513076e-05
170,24,2,3.8657370168948546e-05
171,24,3,3.696982093970291e-05
172,24,4,3.88501284760423e-05
173,24,5,4.746525519294664e-05
174,24,6,0.00042865649447776377
175,25,0,3.759166429517791e-05
176,25,1,3.689331788336858e-05
177,25,2,3.850831853924319e-05
178,25,3,3.6355526390252635e-05
179,25,4,3.795848533627577e-05
180,25,5,4.794486449100077e-05
181,25,6,0.0006128687527962029
182,26,0,3.7603887903969735e-05
183,26,1,3.61008605977986e-05
184,26,2,3.7986639654263854e-05
185,26,3,3.54655749106314e-05
186,26,4,3.985010334872641e-05
187,26,5,5.2199022320564836e-05
188,26,6,0.0009213433950208127
189,27,0,3.759920582524501e-05
190,27,1,3.5545745049603283e-05
191,27,2,3.7954476283630356e-05
192,27,3,3.594422378228046e-05
193,27,4,4.315017940825783e-05
194,27,5,5.7862278481479734e-05
195,27,6,0.0013030401896685362
196,28,0,3.758967432077043e-05
197,28,1,3.5682765883393586e-05
198,28,2,3.765748260775581e-05
199,28,3,3.6356213968247175e-05
200,28,4,4.371984687168151e-05
201,28,5,6.616408791160211e-05
202,28,6,0.0020786281675100327
203,29,0,3.7574092857539654e-05
204,29,1,3.572266359697096e-05
205,29,2,3.687278149300255e-05
206,29,3,3.633807864389382e-05
207,29,4,4.4495827751234174e-05
208,29,5,7.356623973464593e-05
209,29,6,0.002890178468078375
210,30,0,3.757679587579332e-05
211,30,1,3.6266937968321145e-05
212,30,2,3.68790679203812e-05
213,30,3,3.6890887713525444e-05
214,30,4,4.426091254572384e-05
215,30,5,7.72226121625863e-05
216,30,6,0.003928367514163256
217,31,0,3.7570775020867586e-05
218,31,1,3.59389086952433e-05
219,31,2,3.6465316952671856e-05
220,31,3,3.697107604239136e-05
221,31,4,4.2920277337543666e-05
222,31,5,7.694478699704632e-05
223,31,6,0.002284964080899954
224,32,0,3.754385397769511e-05
225,32,1,3.581679266062565e-05
226,32,2,3.624927921919152e-05
227,32,3,3.692493919515982e-05
228,32,4,4.317392085795291e-05
229,32,5,7.420155452564359e-05
230,32,6,0.0017094846116378903
231,33,0,3.753831333597191e-05
232,33,1,3.615348396124318e-05
233,33,2,3.6503271985566244e-05
234,33,3,3.6872086639050394e-05
235,33,4,4.121411984669976e-05
236,33,5,7.220191037049517e-05
237,33,6,0.0012392649659886956
238,34,0,3.7565874663414434e-05
239,34,1,3.528876186464913e-05
240,34,2,3.6512738006422296e-05
241,34,3,3.6751498555531725e-05
242,34,4,4.046998583362438e-05
243,34,5,6.667877460131422e-05
244,34,6,0.0010613424237817526
245,35,0,3.755002762773074e-05
246,35,1,3.53110590367578e-05
247,35,2,3.673658284242265e-05
248,35,3,3.68711662304122e-05
249,35,4,3.9870581531431526e-05
250,35,5,6.329041934804991e-05
251,35,6,0.000842267123516649
252,36,0,3.75187664758414e-05
253,36,1,3.59163896064274e-05
254,36,2,3.6692905268864706e-05
255,36,3,3.715374259627424e-05
256,36,4,3.8780886825406924e-05
257,36,5,5.810227230540477e-05
258,36,6,0.000594615179579705
259,37,0,3.752659904421307e-05
260,37,1,3.678838038467802e-05
261,37,2,3.756179285119288e-05
262,37,3,3.738534724107012e-05
263,37,4,3.8470625440822914e-05
264,37,5,5.519628030015156e-05
265,37,6,0.0007116867927834392
266,38,0,3.755568832275458e-05
267,38,1,3.6901132261846215e-05
268,38,2,3.7815265386598185e-05
269,38,3,3.741342152352445e-05
270,38,4,3.870453656418249e-05
271,38,5,4.943165185977705e-05
272,38,6,0.0004922639345750213
273,39,0,3.758030288736336e-05
274,39,1,3.719739106600173e-05
275,39,2,3.795637530856766e-05
276,39,3,3.763788481592201e-05
277,39,4,3.882503369823098e-05
278,39,5,4.644088403438218e-05
279,39,6,0.00041370579856447875
280,40,0,3.760471736313775e-05
281,40,1,3.7292287743184716e-05
282,40,2,3.7813239032402635e-05
283,40,3,3.7669935409212485e-05
284,40,4,3.8788552046753466e-05
285,40,5,4.394002826302312e-05
286,40,6,0.00032094851485453546
287,41,0,3.7631096347467974e-05
288,41,1,3.7380028516054153e-05
289,41,2,3.7950889236526564e-05
290,41,3,3.770964394789189e-05
291,41,4,3.863135862047784e-05
292,41,5,4.294596510590054e-05
293,41,6,0.0003848424239549786
294,42,0,3.769028990063816e-05
295,42,1,3.7431436794577166e-05
296,42,2,3.813148578046821e-05
297,42,3,3.7711153709096834e-05
298,42,4,3.849060885841027e-05
299,42,5,4.2124229366891086e-05
300,42,6,0.00040760645060800016
301,43,0,3.769498289329931e-05
302,43,1,3.74527953681536e-05
303,43,2,3.801329876296222e-05
304,43,3,3.7685720599256456e-05
305,43,4,3.879748692270368e-05
306,43,5,4.210610859445296e-05
307,43,6,0.00036369869485497475
308,44,0,3.7686109862988815e-05
309,44,1,3.760192703339271e-05
310,44,2,3.7991892895661294e-05
311,44,3,3.775657751248218e-05
312,44,4,3.8678776036249474e-05
313,44,5,4.07964653277304e-05
314,44,6,0.0002642009931150824
315,45,0,3.771137562580407e-05
316,45,1,3.774670040002093e-05
317,45,2,3.795849625021219e-05
318,45,3,3.7807119952049106e-05
319,45,4,3.844667662633583e-05
320,45,5,3.9879527321318164e-05
321,45,6,0.00023134385992307216
322,46,0,3.7732756027253345e-05
323,46,1,3.7784993764944375e-05
324,46,2,3.7859797885175794e-05
325,46,3,3.775312870857306e-05
326,46,4,3.824264058494009e-05
327,46,5,3.892394306603819e-05
328,46,6,0.0001921738585224375
329,47,0,3.7731406337115914e-05
330,47,1,3.7751808122266084e-05
331,47,2,3.777308666030876e-05
332,47,3,3.7758338294224814e-05
333,47,4,3.777204256039113e-05
334,47,5,3.796496821451001e-05
335,47,6,0.00010481928620720282
