,layer,pos,prob
0,0,0,0.02424246445298195
1,0,1,0.03770909085869789
2,0,2,0.02504771389067173
3,0,3,0.024671509861946106
4,0,4,0.025698311626911163
5,0,5,0.025574229657649994
6,0,6,0.02563393861055374
7,1,0,0.024307820945978165
8,1,1,0.03909512236714363
9,1,2,0.025020267814397812
10,1,3,0.023185471072793007
11,1,4,0.025718851014971733
12,1,5,0.02563367784023285
13,1,6,0.02604818344116211
14,2,0,0.024519385769963264
15,2,1,0.04046930372714996
16,2,2,0.024936135858297348
17,2,3,0.022304803133010864
18,2,4,0.025556406006217003
19,2,5,0.025445494800806046
20,2,6,0.025728585198521614
21,3,0,0.024537639692425728
22,3,1,0.039461925625801086
23,3,2,0.02495262771844864
24,3,3,0.022512901574373245
25,3,4,0.0258550476282835
26,3,5,0.026241973042488098
27,3,6,0.026604438200592995
28,4,0,0.02455582469701767
29,4,1,0.039549510926008224
30,4,2,0.02530675008893013
31,4,3,0.023467907682061195
32,4,4,0.025364741683006287
33,4,5,0.0261441208422184
34,4,6,0.026186812669038773
35,5,0,0.02455567568540573
36,5,1,0.04065128043293953
37,5,2,0.025172218680381775
38,5,3,0.025113604962825775
39,5,4,0.02499234303832054
40,5,5,0.026437116786837578
41,5,6,0.026031671091914177
42,6,0,0.02731676958501339
43,6,1,0.03593115508556366
44,6,2,0.030144715681672096
45,6,3,0.026454903185367584
46,6,4,0.02519194409251213
47,6,5,0.026501532644033432
48,6,6,0.02641987055540085
49,7,0,0.018719829618930817
50,7,1,0.030353393405675888
51,7,2,0.025211824104189873
52,7,3,0.027576064690947533
53,7,4,0.025404583662748337
54,7,5,0.0268207136541605
55,7,6,0.027213256806135178
56,8,0,0.02079790085554123
57,8,1,0.029093146324157715
58,8,2,0.026949437335133553
59,8,3,0.03061859682202339
60,8,4,0.024784477427601814
61,8,5,0.026634404435753822
62,8,6,0.026691580191254616
63,9,0,0.023910608142614365
64,9,1,0.02920861355960369
65,9,2,0.02688845805823803
66,9,3,0.04155481234192848
67,9,4,0.025069300085306168
68,9,5,0.026584943756461143
69,9,6,0.027719765901565552
70,10,0,0.028503086417913437
71,10,1,0.025154702365398407
72,10,2,0.034691184759140015
73,10,3,0.5973120331764221
74,10,4,0.02492453157901764
75,10,5,0.02720666490495205
76,10,6,0.028405053541064262
77,11,0,0.028081882745027542
78,11,1,0.023705195635557175
79,11,2,0.030297601595520973
80,11,3,0.8354337811470032
81,11,4,0.027140390127897263
82,11,5,0.027704140171408653
83,11,6,0.027608972042798996
84,12,0,0.02718624286353588
85,12,1,0.021787172183394432
86,12,2,0.03074059821665287
87,12,3,0.9423890113830566
88,12,4,0.0267447791993618
89,12,5,0.027493027970194817
90,12,6,0.027326378971338272
91,13,0,0.02646067552268505
92,13,1,0.02591787651181221
93,13,2,0.031509023159742355
94,13,3,0.9811789393424988
95,13,4,0.027333207428455353
96,13,5,0.02749280445277691
97,13,6,0.027189085260033607
98,14,0,0.026403186842799187
99,14,1,0.02816453017294407
100,14,2,0.028496697545051575
101,14,3,0.980701744556427
102,14,4,0.027289979159832
103,14,5,0.02717403694987297
104,14,6,0.02466743066906929
105,15,0,0.026361878961324692
106,15,1,0.028425415977835655
107,15,2,0.027103323489427567
108,15,3,0.9512555599212646
109,15,4,0.02854076214134693
110,15,5,0.027126021683216095
111,15,6,0.02365628071129322
112,16,0,0.026337474584579468
113,16,1,0.02918621152639389
114,16,2,0.026223428547382355
115,16,3,0.9088425040245056
116,16,4,0.028708556666970253
117,16,5,0.027381837368011475
118,16,6,0.02177259884774685
119,17,0,0.026298683136701584
120,17,1,0.02922927215695381
